"State","Region","Division","pop","DATE","Infected","Death"
"Arizona","West","Mountain",7171646,2020-08-25,199283,4796
"Arizona","West","Mountain",7171646,2020-08-24,198418,4775
"Arizona","West","Mountain",7171646,2020-08-23,198114,4774
"Arizona","West","Mountain",7171646,2020-08-22,197903,4760
"Arizona","West","Mountain",7171646,2020-08-21,196924,4698
"Arizona","West","Mountain",7171646,2020-08-20,196305,4686
"Arizona","West","Mountain",7171646,2020-08-19,195568,4638
"Arizona","West","Mountain",7171646,2020-08-18,194928,4533
"Arizona","West","Mountain",7171646,2020-08-17,194027,4509
"Arizona","West","Mountain",7171646,2020-08-16,193554,4508
"Arizona","West","Mountain",7171646,2020-08-15,192670,4497
"Arizona","West","Mountain",7171646,2020-08-14,191810,4426
"Arizona","West","Mountain",7171646,2020-08-13,190848,4385
"Arizona","West","Mountain",7171646,2020-08-12,189522,4348
"Arizona","West","Mountain",7171646,2020-08-11,188780,4205
"Arizona","West","Mountain",7171646,2020-08-10,187634,4156
"Arizona","West","Mountain",7171646,2020-08-09,187086,4152
"Arizona","West","Mountain",7171646,2020-08-08,186224,4140
"Arizona","West","Mountain",7171646,2020-08-07,185101,4084
"Arizona","West","Mountain",7171646,2020-08-06,183742,4005
"Arizona","West","Mountain",7171646,2020-08-05,182221,3931
"Arizona","West","Mountain",7171646,2020-08-04,180530,3848
"Arizona","West","Mountain",7171646,2020-08-03,179499,3784
"Arizona","West","Mountain",7171646,2020-08-02,178473,3769
"Arizona","West","Mountain",7171646,2020-08-01,177017,3751
"Arizona","West","Mountain",7171646,2020-07-31,174108,3693
"Arizona","West","Mountain",7171646,2020-07-30,170905,3626
"Arizona","West","Mountain",7171646,2020-07-29,168354,3470
"Arizona","West","Mountain",7171646,2020-07-28,165994,3423
"Arizona","West","Mountain",7171646,2020-07-27,163916,3319
"Arizona","West","Mountain",7171646,2020-07-26,162030,3310
"Arizona","West","Mountain",7171646,2020-07-25,160055,3287
"Arizona","West","Mountain",7171646,2020-07-24,156392,3156
"Arizona","West","Mountain",7171646,2020-07-23,153029,3067
"Arizona","West","Mountain",7171646,2020-07-22,150659,2975
"Arizona","West","Mountain",7171646,2020-07-21,148721,2917
"Arizona","West","Mountain",7171646,2020-07-20,145319,2795
"Arizona","West","Mountain",7171646,2020-07-19,143639,2768
"Arizona","West","Mountain",7171646,2020-07-18,141333,2731
"Arizona","West","Mountain",7171646,2020-07-17,138575,2597
"Arizona","West","Mountain",7171646,2020-07-16,134728,2506
"Arizona","West","Mountain",7171646,2020-07-15,131411,2442
"Arizona","West","Mountain",7171646,2020-07-14,128126,2341
"Arizona","West","Mountain",7171646,2020-07-13,123917,2250
"Arizona","West","Mountain",7171646,2020-07-12,122479,2239
"Arizona","West","Mountain",7171646,2020-07-11,119991,2158
"Arizona","West","Mountain",7171646,2020-07-10,116947,2093
"Arizona","West","Mountain",7171646,2020-07-09,112783,2047
"Arizona","West","Mountain",7171646,2020-07-08,108710,1972
"Arizona","West","Mountain",7171646,2020-07-07,105159,1933
"Arizona","West","Mountain",7171646,2020-07-06,101542,1832
"Arizona","West","Mountain",7171646,2020-07-05,98121,1826
"Arizona","West","Mountain",7171646,2020-07-04,94616,1820
"Arizona","West","Mountain",7171646,2020-07-03,91893,1801
"Arizona","West","Mountain",7171646,2020-07-02,87494,1765
"Arizona","West","Mountain",7171646,2020-07-01,84152,1726
"Arizona","West","Mountain",7171646,2020-06-30,79396,1645
"Arizona","West","Mountain",7171646,2020-06-29,74602,1598
"Arizona","West","Mountain",7171646,2020-06-28,73961,1594
"Arizona","West","Mountain",7171646,2020-06-27,70152,1581
"Arizona","West","Mountain",7171646,2020-06-26,66676,1537
"Arizona","West","Mountain",7171646,2020-06-25,63297,1489
"Arizona","West","Mountain",7171646,2020-06-24,60206,1467
"Arizona","West","Mountain",7171646,2020-06-23,58397,1398
"Arizona","West","Mountain",7171646,2020-06-22,54767,1354
"Arizona","West","Mountain",7171646,2020-06-21,52666,1350
"Arizona","West","Mountain",7171646,2020-06-20,50198,1346
"Arizona","West","Mountain",7171646,2020-06-19,46913,1321
"Arizona","West","Mountain",7171646,2020-06-18,43731,1287
"Arizona","West","Mountain",7171646,2020-06-17,41159,1252
"Arizona","West","Mountain",7171646,2020-06-16,39298,1228
"Arizona","West","Mountain",7171646,2020-06-15,37005,1204
"Arizona","West","Mountain",7171646,2020-06-14,35953,1194
"Arizona","West","Mountain",7171646,2020-06-13,34773,1190
"Arizona","West","Mountain",7171646,2020-06-12,33167,1157
"Arizona","West","Mountain",7171646,2020-06-11,31525,1130
"Arizona","West","Mountain",7171646,2020-06-10,29981,1100
"Arizona","West","Mountain",7171646,2020-06-09,28396,1074
"Arizona","West","Mountain",7171646,2020-06-08,27760,1052
"Arizona","West","Mountain",7171646,2020-06-07,26924,1048
"Arizona","West","Mountain",7171646,2020-06-06,25517,1046
"Arizona","West","Mountain",7171646,2020-06-05,24368,1016
"Arizona","West","Mountain",7171646,2020-06-04,22818,1000
"Arizona","West","Mountain",7171646,2020-06-03,22242,983
"Arizona","West","Mountain",7171646,2020-06-02,21249,943
"Arizona","West","Mountain",7171646,2020-06-01,20123,917
"Arizona","West","Mountain",7171646,2020-05-31,19936,906
"Arizona","West","Mountain",7171646,2020-05-30,19255,902
"Arizona","West","Mountain",7171646,2020-05-29,18465,885
"Arizona","West","Mountain",7171646,2020-05-28,17763,855
"Arizona","West","Mountain",7171646,2020-05-27,17261,831
"Arizona","West","Mountain",7171646,2020-05-26,16782,807
"Arizona","West","Mountain",7171646,2020-05-25,16560,804
"Arizona","West","Mountain",7171646,2020-05-24,16339,800
"Arizona","West","Mountain",7171646,2020-05-23,16040,798
"Arizona","West","Mountain",7171646,2020-05-22,15608,773
"Arizona","West","Mountain",7171646,2020-05-21,15315,761
"Arizona","West","Mountain",7171646,2020-05-20,14897,747
"Arizona","West","Mountain",7171646,2020-05-19,14566,704
"Arizona","West","Mountain",7171646,2020-05-18,14170,686
"Arizona","West","Mountain",7171646,2020-05-17,13937,680
"Arizona","West","Mountain",7171646,2020-05-16,13631,679
"Arizona","West","Mountain",7171646,2020-05-15,13168,651
"Arizona","West","Mountain",7171646,2020-05-14,12673,624
"Arizona","West","Mountain",7171646,2020-05-13,12175,594
"Arizona","West","Mountain",7171646,2020-05-12,11735,562
"Arizona","West","Mountain",7171646,2020-05-11,11379,542
"Arizona","West","Mountain",7171646,2020-05-10,11118,536
"Arizona","West","Mountain",7171646,2020-05-09,10960,532
"Arizona","West","Mountain",7171646,2020-05-08,10526,517
"Arizona","West","Mountain",7171646,2020-05-07,9944,450
"Arizona","West","Mountain",7171646,2020-05-06,9706,426
"Arizona","West","Mountain",7171646,2020-05-05,9304,395
"Arizona","West","Mountain",7171646,2020-05-04,8919,362
"Arizona","West","Mountain",7171646,2020-05-03,8640,362
"Arizona","West","Mountain",7171646,2020-05-02,8364,353
"Arizona","West","Mountain",7171646,2020-05-01,7961,330
"Arizona","West","Mountain",7171646,2020-04-30,7648,320
"Arizona","West","Mountain",7171646,2020-04-29,7202,308
"Arizona","West","Mountain",7171646,2020-04-28,6948,297
"Arizona","West","Mountain",7171646,2020-04-27,6716,277
"Arizona","West","Mountain",7171646,2020-04-26,6526,277
"Arizona","West","Mountain",7171646,2020-04-25,6280,275
"Arizona","West","Mountain",7171646,2020-04-24,6043,268
"Arizona","West","Mountain",7171646,2020-04-23,5768,252
"Arizona","West","Mountain",7171646,2020-04-22,5459,231
"Arizona","West","Mountain",7171646,2020-04-21,5251,213
"Arizona","West","Mountain",7171646,2020-04-20,5064,191
"Arizona","West","Mountain",7171646,2020-04-19,4928,188
"Arizona","West","Mountain",7171646,2020-04-18,4718,181
"Arizona","West","Mountain",7171646,2020-04-17,4507,174
"Arizona","West","Mountain",7171646,2020-04-16,4234,152
"Arizona","West","Mountain",7171646,2020-04-15,3962,142
"Arizona","West","Mountain",7171646,2020-04-14,3798,130
"Arizona","West","Mountain",7171646,2020-04-13,3701,121
"Arizona","West","Mountain",7171646,2020-04-12,3539,116
"Arizona","West","Mountain",7171646,2020-04-11,3393,107
"Arizona","West","Mountain",7171646,2020-04-10,3111,92
"Arizona","West","Mountain",7171646,2020-04-09,3018,89
"Arizona","West","Mountain",7171646,2020-04-08,2726,79
"Arizona","West","Mountain",7171646,2020-04-07,2576,65
"Arizona","West","Mountain",7171646,2020-04-06,2465,57
"Arizona","West","Mountain",7171646,2020-04-05,2269,55
"Arizona","West","Mountain",7171646,2020-04-04,2017,51
"Arizona","West","Mountain",7171646,2020-04-03,1769,37
"Arizona","West","Mountain",7171646,2020-04-02,1598,32
"Arizona","West","Mountain",7171646,2020-04-01,1413,21
"Arizona","West","Mountain",7171646,2020-03-31,1298,17
"Arizona","West","Mountain",7171646,2020-03-30,1166,14
"Arizona","West","Mountain",7171646,2020-03-29,930,13
"Arizona","West","Mountain",7171646,2020-03-28,772,12
"Arizona","West","Mountain",7171646,2020-03-27,663,11
"Arizona","West","Mountain",7171646,2020-03-26,508,6
"Arizona","West","Mountain",7171646,2020-03-25,402,3
"Arizona","West","Mountain",7171646,2020-03-24,326,3
"Arizona","West","Mountain",7171646,2020-03-23,234,2
"Arizona","West","Mountain",7171646,2020-03-22,153,2
"Arizona","West","Mountain",7171646,2020-03-21,104,1
"Arizona","West","Mountain",7171646,2020-03-20,70,1
"Arizona","West","Mountain",7171646,2020-03-19,47,0
"Arizona","West","Mountain",7171646,2020-03-18,28,0
"Arizona","West","Mountain",7171646,2020-03-17,20,0
"Arizona","West","Mountain",7171646,2020-03-16,18,0
"Arizona","West","Mountain",7171646,2020-03-15,13,0
"Arizona","West","Mountain",7171646,2020-03-14,12,0
"Arizona","West","Mountain",7171646,2020-03-13,9,0
"Arizona","West","Mountain",7171646,2020-03-12,9,0
"Arizona","West","Mountain",7171646,2020-03-11,9,0
"Arizona","West","Mountain",7171646,2020-03-10,6,0
"Arizona","West","Mountain",7171646,2020-03-09,6,0
"Arizona","West","Mountain",7171646,2020-03-08,5,0
"Arizona","West","Mountain",7171646,2020-03-07,5,0
"Arizona","West","Mountain",7171646,2020-03-06,3,0
"Arizona","West","Mountain",7171646,2020-03-05,2,0
"Arizona","West","Mountain",7171646,2020-03-04,2,0
"Arizona","West","Mountain",7171646,2020-03-03,2,0
"Arizona","West","Mountain",7171646,2020-03-02,1,0
"Arizona","West","Mountain",7171646,2020-03-01,1,0
"Arizona","West","Mountain",7171646,2020-02-29,1,0
"Arizona","West","Mountain",7171646,2020-02-28,1,0
"Arizona","West","Mountain",7171646,2020-02-27,1,0
"Arizona","West","Mountain",7171646,2020-02-26,1,0
"Arizona","West","Mountain",7171646,2020-02-25,1,0
"Arizona","West","Mountain",7171646,2020-02-24,1,0
"Arizona","West","Mountain",7171646,2020-02-23,1,0
"Arizona","West","Mountain",7171646,2020-02-22,1,0
"Arizona","West","Mountain",7171646,2020-02-21,1,0
"Arizona","West","Mountain",7171646,2020-02-20,1,0
"Arizona","West","Mountain",7171646,2020-02-19,1,0
"Arizona","West","Mountain",7171646,2020-02-18,1,0
"Arizona","West","Mountain",7171646,2020-02-17,1,0
"Arizona","West","Mountain",7171646,2020-02-16,1,0
"Arizona","West","Mountain",7171646,2020-02-15,1,0
"Arizona","West","Mountain",7171646,2020-02-14,1,0
"Arizona","West","Mountain",7171646,2020-02-13,1,0
"Arizona","West","Mountain",7171646,2020-02-12,1,0
"Arizona","West","Mountain",7171646,2020-02-11,1,0
"Arizona","West","Mountain",7171646,2020-02-10,1,0
"Arizona","West","Mountain",7171646,2020-02-09,1,0
"Arizona","West","Mountain",7171646,2020-02-08,1,0
"Arizona","West","Mountain",7171646,2020-02-07,1,0
"Arizona","West","Mountain",7171646,2020-02-06,1,0
"Arizona","West","Mountain",7171646,2020-02-05,1,0
"Arizona","West","Mountain",7171646,2020-02-04,1,0
"Arizona","West","Mountain",7171646,2020-02-03,1,0
"Arizona","West","Mountain",7171646,2020-02-02,1,0
"Arizona","West","Mountain",7171646,2020-02-01,1,0
"Arizona","West","Mountain",7171646,2020-01-31,1,0
"Arizona","West","Mountain",7171646,2020-01-30,1,0
"Arizona","West","Mountain",7171646,2020-01-29,1,0
"Arizona","West","Mountain",7171646,2020-01-28,1,0
"Arizona","West","Mountain",7171646,2020-01-27,1,0
"Arizona","West","Mountain",7171646,2020-01-26,1,0
"Arizona","West","Mountain",7171646,2020-01-25,0,0
"Arizona","West","Mountain",7171646,2020-01-24,0,0
"Arizona","West","Mountain",7171646,2020-01-23,0,0
"Arizona","West","Mountain",7171646,2020-01-22,0,0
"Arkansas","South","West South Central",3013825,2020-12-31,222319,3676
"Arkansas","South","West South Central",3013825,2020-12-30,219714,3637
"Arkansas","South","West South Central",3013825,2020-12-29,216534,3603
"Arkansas","South","West South Central",3013825,2020-12-28,213796,3537
"Arkansas","South","West South Central",3013825,2020-12-27,212166,3482
"Arkansas","South","West South Central",3013825,2020-12-26,211249,3441
"Arkansas","South","West South Central",3013825,2020-12-25,210502,3438
"Arkansas","South","West South Central",3013825,2020-12-24,208413,3406
"Arkansas","South","West South Central",3013825,2020-12-23,205100,3374
"Arkansas","South","West South Central",3013825,2020-12-22,202276,3338
"Arkansas","South","West South Central",3013825,2020-12-21,200302,3295
"Arkansas","South","West South Central",3013825,2020-12-20,198798,3237
"Arkansas","South","West South Central",3013825,2020-12-19,197288,3191
"Arkansas","South","West South Central",3013825,2020-12-18,194607,3139
"Arkansas","South","West South Central",3013825,2020-12-17,191754,3112
"Arkansas","South","West South Central",3013825,2020-12-16,188682,3073
"Arkansas","South","West South Central",3013825,2020-12-15,186117,3016
"Arkansas","South","West South Central",3013825,2020-12-14,183922,2989
"Arkansas","South","West South Central",3013825,2020-12-13,182606,2944
"Arkansas","South","West South Central",3013825,2020-12-12,181328,2910
"Arkansas","South","West South Central",3013825,2020-12-11,178726,2874
"Arkansas","South","West South Central",3013825,2020-12-10,175996,2819
"Arkansas","South","West South Central",3013825,2020-12-09,173915,2785
"Arkansas","South","West South Central",3013825,2020-12-08,171603,2751
"Arkansas","South","West South Central",3013825,2020-12-07,169243,2713
"Arkansas","South","West South Central",3013825,2020-12-06,168227,2660
"Arkansas","South","West South Central",3013825,2020-12-05,166782,2620
"Arkansas","South","West South Central",3013825,2020-12-04,164560,2586
